"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,5.47119273098887,12.1222356676577
2001-01-02 12:00:00,2001,1,2,NA,2.57869854985997,9.24267418745041
2001-01-03 12:00:00,2001,1,3,NA,1.38405872135565,7.84963203105289
2001-01-04 12:00:00,2001,1,4,NA,-5.19909959526043,1.66381036053743
2001-01-05 12:00:00,2001,1,5,NA,-0.802188868127121,4.67821926879415
2001-01-06 12:00:00,2001,1,6,NA,-0.246804153280909,5.60958087923152
2001-01-07 12:00:00,2001,1,7,NA,4.60374341572418,8.5131964156023
2001-01-08 12:00:00,2001,1,8,NA,-0.0509849820857191,5.77351972095891
2001-01-09 12:00:00,2001,1,9,NA,-2.89892662180602,1.98388912901649
2001-01-10 12:00:00,2001,1,10,NA,-3.95822003232694,-1.04815150828515
2001-01-11 12:00:00,2001,1,11,NA,-5.5291110192634,-2.60819798623715
2001-01-12 12:00:00,2001,1,12,NA,-9.50128747515341,-2.81151438190759
2001-01-13 12:00:00,2001,1,13,NA,-9.03214226048571,-0.348365230862602
2001-01-14 12:00:00,2001,1,14,NA,2.88877467357427,4.83440273307126
2001-01-15 12:00:00,2001,1,15,NA,4.884572939061,4.83941121748311
2001-01-16 12:00:00,2001,1,16,NA,0.661399789100436,2.61569640596413
2001-01-17 12:00:00,2001,1,17,NA,1.30508329407876,4.23282079089195
2001-01-18 12:00:00,2001,1,18,NA,2.67181622910702,4.35728730857083
2001-01-19 12:00:00,2001,1,19,NA,-0.116713309194864,3.80639279842238
2001-01-20 12:00:00,2001,1,20,NA,2.2617204596684,7.99508549383486
2001-01-21 12:00:00,2001,1,21,NA,-0.137892750470233,7.96522588696924
2001-01-22 12:00:00,2001,1,22,NA,0.249305303553623,9.04360243849348
2001-01-23 12:00:00,2001,1,23,NA,0.842667995706599,7.66942198750063
2001-01-24 12:00:00,2001,1,24,NA,2.83565900740779,7.89134237832149
2001-01-25 12:00:00,2001,1,25,NA,4.44688938546259,10.3352306259853
2001-01-26 12:00:00,2001,1,26,NA,5.91060457926107,12.9682483161992
2001-01-27 12:00:00,2001,1,27,NA,5.46164813736119,13.2969802690262
2001-01-28 12:00:00,2001,1,28,NA,0.0786569037868503,4.96903055299558
2001-01-29 12:00:00,2001,1,29,NA,4.42113875382795,7.33221641929717
2001-01-30 12:00:00,2001,1,30,NA,4.90634783542258,11.8333027577021
2001-01-31 12:00:00,2001,1,31,NA,4.03526268322073,14.0295938678096
2001-02-01 12:00:00,2001,2,1,NA,6.70464123137161,15.5039303895284
2001-02-02 12:00:00,2001,2,2,NA,6.2835700803473,12.9218456647301
2001-02-03 12:00:00,2001,2,3,NA,7.35509746964446,15.4633401991363
2001-02-04 12:00:00,2001,2,4,NA,10.127672368608,12.0803468599031
2001-02-05 12:00:00,2001,2,5,NA,9.28553547614896,11.2326758889073
2001-02-06 12:00:00,2001,2,6,NA,7.51258543915074,11.2687111844425
2001-02-07 12:00:00,2001,2,7,NA,7.82002439204883,13.2948761342556
2001-02-08 12:00:00,2001,2,8,NA,4.41517329919739,10.2884542888114
2001-02-09 12:00:00,2001,2,9,NA,4.02704209059525,11.8332211868127
2001-02-10 12:00:00,2001,2,10,NA,0.332650139703907,7.55350127495992
2001-02-11 12:00:00,2001,2,11,NA,-0.400677592934612,2.52508610992943
2001-02-12 12:00:00,2001,2,12,NA,1.85241912987808,5.76493364837986
2001-02-13 12:00:00,2001,2,13,NA,1.06273611590239,3.23032396307741
2001-02-14 12:00:00,2001,2,14,NA,3.25165200206545,5.20341804187827
2001-02-15 12:00:00,2001,2,15,NA,-0.287802086398159,1.65807374544502
2001-02-16 12:00:00,2001,2,16,NA,1.11465731660494,3.31603830442495
2001-02-17 12:00:00,2001,2,17,NA,1.06521521810184,3.98586029859759
2001-02-18 12:00:00,2001,2,18,NA,-0.832143287134293,8.73386526955403
2001-02-19 12:00:00,2001,2,19,NA,1.49240797404598,9.2703025132462
2001-02-20 12:00:00,2001,2,20,NA,8.20136715536166,11.1807961706592
2001-02-21 12:00:00,2001,2,21,NA,5.7657909513242,12.4647759740777
2001-02-22 12:00:00,2001,2,22,NA,2.6510640146663,10.4289585538665
2001-02-23 12:00:00,2001,2,23,NA,1.64481094925795,7.50173401574243
2001-02-24 12:00:00,2001,2,24,NA,4.37543405935871,8.2765498696426
2001-02-25 12:00:00,2001,2,25,NA,4.40424977709808,9.29341173400322
