"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangular_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2001/2002",2002,120,120,100,24.2850086424454,93.7332573140766,56.6022115023402,28.9805484952705,77.0520724621547,1492.11393984329,1480,1430.92515018787,1369,1512.5,819,1407,68.1765797281936
"2002/2003",2003,120,120,100,24.8812467279449,76.0144387781585,61.5068154135994,29.707517681678,78.2704260601333,1516.45637724283,1483,1501.70187305784,1368.5,1560.5,776,1440,74.7589076004261
"2003/2004",2004,120,120,100,42.1892276784729,162.402790208291,63.0369764880768,50.2099245920361,87.4716163476429,1923.96922558434,1815.5,1779.85299486503,1803,1830,1295,1792,84.8536341956261
"2004/2005",2005,121,121,100,34.8493223154396,140.2203989801,57.6767646606819,38.2741854076729,82.2587271162914,1899.74899310142,1858.5,1915.42270767642,1731,1938,1090,1881,86.4776523478532
"2005/2006",2006,120,120,100,26.2220433563422,108.735495082445,53.0353096677097,28.00220024323,75.9743416727126,1636.07767265936,1711.5,1732.40176043961,1562.5,1735,859,1679,79.0912603962686
"2006/2007",2007,120,120,100,25.6012627488024,118.705240594395,58.5210693231038,29.9944184110767,79.7801556128679,1659.25882871689,1609.5,1676.74278030371,1504.5,1714.5,868,1639,80.3502593873654
"2007/2008",2008,120,120,100,37.6009569213853,139.524289098756,66.2621785319302,45.9549142028654,87.1495187113932,1890.23155785679,1751.5,1694.31006659083,1738.5,1763,1344,1716,79.7924714871834
"2008/2009",2009,121,121,100,29.2129121959382,139.119545703981,60.2730093504915,36.6801942964958,84.4361176911741,1791.66421193616,1709,1745.04232683405,1645.5,1771,1052,1728,85.262673797409
"2009/2010",2010,120,120,100,29.831304243403,111.927238628397,59.9593773027482,34.6051335121396,81.0557035058706,1737.55925585892,1742,1771.74717576206,1642,1770,980,1729,81.1298733376225
"2010/2011",2011,120,120,100,33.779134956844,125.602502370166,57.6218767660735,35.1062436824621,80.8089841852014,1932.43380873985,1965,2051.72843973024,1817.5,2041,1099,2019.5,86.6379185728135
