"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,5.54573432585549,11.9470986123056
2001-01-02 12:00:00,2001,1,2,NA,2.61217386344327,9.07284208366325
2001-01-03 12:00:00,2001,1,3,NA,1.18892136256582,7.74972187543568
2001-01-04 12:00:00,2001,1,4,NA,-5.44174301693774,1.57739584099226
2001-01-05 12:00:00,2001,1,5,NA,-1.01821383911617,4.53223922890099
2001-01-06 12:00:00,2001,1,6,NA,-0.48176234445899,5.45077561749291
2001-01-07 12:00:00,2001,1,7,NA,4.36094246959373,8.3317893648763
2001-01-08 12:00:00,2001,1,8,NA,-0.299822771427827,5.56914413806904
2001-01-09 12:00:00,2001,1,9,NA,-3.16808721686061,1.77239541549731
2001-01-10 12:00:00,2001,1,10,NA,-4.22253421085297,-1.29024286517144
2001-01-11 12:00:00,2001,1,11,NA,-5.8113264604558,-2.85632432732289
2001-01-12 12:00:00,2001,1,12,NA,-9.82100084799455,-3.04413878776813
2001-01-13 12:00:00,2001,1,13,NA,-9.36448601352054,-0.588289732041273
2001-01-14 12:00:00,2001,1,14,NA,2.58420663544844,4.54896283285305
2001-01-15 12:00:00,2001,1,15,NA,4.58178735507549,4.53676495234685
2001-01-16 12:00:00,2001,1,16,NA,0.337739282858054,2.3209197447794
2001-01-17 12:00:00,2001,1,17,NA,0.971499318887769,3.93744621358564
2001-01-18 12:00:00,2001,1,18,NA,2.33184993957772,4.06031931535886
2001-01-19 12:00:00,2001,1,19,NA,-0.485563577949911,3.53294043060951
2001-01-20 12:00:00,2001,1,20,NA,1.90107186494913,7.71073219616789
2001-01-21 12:00:00,2001,1,21,NA,-0.538919415975548,7.72128222386941
2001-01-22 12:00:00,2001,1,22,NA,-0.132763272884656,8.78352479129821
2001-01-23 12:00:00,2001,1,23,NA,0.484788559946417,7.39083356738039
2001-01-24 12:00:00,2001,1,24,NA,2.4747376912319,7.6243901907427
2001-01-25 12:00:00,2001,1,25,NA,4.07017520089283,10.0956433648898
2001-01-26 12:00:00,2001,1,26,NA,5.57167319660713,12.705489738832
2001-01-27 12:00:00,2001,1,27,NA,5.07801908554222,13.096631995614
2001-01-28 12:00:00,2001,1,28,NA,-0.248515726140228,4.7331013632183
2001-01-29 12:00:00,2001,1,29,NA,4.13921143979533,7.07514201148016
2001-01-30 12:00:00,2001,1,30,NA,4.59553821897231,11.6324970640765
2001-01-31 12:00:00,2001,1,31,NA,3.73183099076321,13.852144697475
2001-02-01 12:00:00,2001,2,1,NA,6.42068006281552,15.3411548996773
2001-02-02 12:00:00,2001,2,2,NA,6.01877560541734,12.7775191643299
2001-02-03 12:00:00,2001,2,3,NA,7.15341694037163,15.2970486364394
2001-02-04 12:00:00,2001,2,4,NA,9.97218823328551,11.9126027084905
2001-02-05 12:00:00,2001,2,5,NA,9.15721496395592,11.0861685630653
2001-02-06 12:00:00,2001,2,6,NA,7.42034185868511,11.1382457406295
2001-02-07 12:00:00,2001,2,7,NA,7.74876415992842,13.1993262425013
2001-02-08 12:00:00,2001,2,8,NA,4.33540602740134,10.2611521453753
2001-02-09 12:00:00,2001,2,9,NA,4.03859241836071,11.7782456822872
2001-02-10 12:00:00,2001,2,10,NA,0.335523331499533,7.57481239629714
2001-02-11 12:00:00,2001,2,11,NA,-0.339574316703322,2.55980360973559
2001-02-12 12:00:00,2001,2,12,NA,1.93418311823582,5.854715593567
2001-02-13 12:00:00,2001,2,13,NA,1.17858873429558,3.3658928519304
2001-02-14 12:00:00,2001,2,14,NA,3.42919119582888,5.36138806684727
2001-02-15 12:00:00,2001,2,15,NA,-0.0661483080107261,1.86023021868412
2001-02-16 12:00:00,2001,2,16,NA,1.37890027887227,3.56775560131503
2001-02-17 12:00:00,2001,2,17,NA,1.38429038431166,4.27824351953957
2001-02-18 12:00:00,2001,2,18,NA,-0.499043460807755,9.11056898965924
2001-02-19 12:00:00,2001,2,19,NA,1.934851423439,9.63835371167248
2001-02-20 12:00:00,2001,2,20,NA,8.64670822059331,11.6484857075641
2001-02-21 12:00:00,2001,2,21,NA,6.26080659981922,12.9866706457882
2001-02-22 12:00:00,2001,2,22,NA,3.24907649657378,10.9525787848073
