"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,5.70234883426622,12.3464234979092
2001-01-02 12:00:00,2001,1,2,NA,2.80661353715045,9.47368264461858
2001-01-03 12:00:00,2001,1,3,NA,1.63671875213949,8.09934008971623
2001-01-04 12:00:00,2001,1,4,NA,-4.94247657455366,1.91026775604866
2001-01-05 12:00:00,2001,1,5,NA,-0.528022731624378,4.90618112962756
2001-01-06 12:00:00,2001,1,6,NA,0.0153176705817879,5.84681578578839
2001-01-07 12:00:00,2001,1,7,NA,4.86099419866457,8.75055814574803
2001-01-08 12:00:00,2001,1,8,NA,0.220242833921252,5.99003314790566
2001-01-09 12:00:00,2001,1,9,NA,-2.64183793741275,2.20538926226349
2001-01-10 12:00:00,2001,1,10,NA,-3.71270938230766,-0.826661023540764
2001-01-11 12:00:00,2001,1,11,NA,-5.2991523507569,-2.38533256280186
2001-01-12 12:00:00,2001,1,12,NA,-9.25744135005749,-2.61945692021094
2001-01-13 12:00:00,2001,1,13,NA,-8.80273882623001,-0.161683148184406
2001-01-14 12:00:00,2001,1,14,NA,3.0923432387469,5.0240499478823
2001-01-15 12:00:00,2001,1,15,NA,5.06775622415554,5.02337073574848
2001-01-16 12:00:00,2001,1,16,NA,0.833916793278519,2.78108875937644
2001-01-17 12:00:00,2001,1,17,NA,1.46062497909505,4.38316596181786
2001-01-18 12:00:00,2001,1,18,NA,2.80762650352629,4.49295548187083
2001-01-19 12:00:00,2001,1,19,NA,0.00187571058988811,3.92289106086316
2001-01-20 12:00:00,2001,1,20,NA,2.37097979260865,8.0829426696595
2001-01-21 12:00:00,2001,1,21,NA,-0.0354431820868775,8.02074559522718
2001-01-22 12:00:00,2001,1,22,NA,0.330848253648966,9.08010822355681
2001-01-23 12:00:00,2001,1,23,NA,0.910305381057851,7.67954263577032
2001-01-24 12:00:00,2001,1,24,NA,2.85356469394143,7.91093701311987
2001-01-25 12:00:00,2001,1,25,NA,4.44843263589232,10.3313661231514
2001-01-26 12:00:00,2001,1,26,NA,5.91054831107023,12.9270010461064
2001-01-27 12:00:00,2001,1,27,NA,5.42666570011123,13.2529193192736
2001-01-28 12:00:00,2001,1,28,NA,0.0291186539648427,4.90343115356067
2001-01-29 12:00:00,2001,1,29,NA,4.35827798317552,7.24589401420675
2001-01-30 12:00:00,2001,1,30,NA,4.83330874410604,11.7255650318623
2001-01-31 12:00:00,2001,1,31,NA,3.97271596516689,13.8826251616698
2001-02-01 12:00:00,2001,2,1,NA,6.60915443790305,15.3644213354463
2001-02-02 12:00:00,2001,2,2,NA,6.16568989407409,12.7829109130799
2001-02-03 12:00:00,2001,2,3,NA,7.17394870932932,15.3699194134433
2001-02-04 12:00:00,2001,2,4,NA,9.98755666006828,11.9326060459419
2001-02-05 12:00:00,2001,2,5,NA,9.15256740694138,11.0693712400172
2001-02-06 12:00:00,2001,2,6,NA,7.39202827202596,11.0898533680726
2001-02-07 12:00:00,2001,2,7,NA,7.67175810245928,13.1462622544574
2001-02-08 12:00:00,2001,2,8,NA,4.21851472886859,10.1968477326671
2001-02-09 12:00:00,2001,2,9,NA,3.93042783881352,11.6566687331475
2001-02-10 12:00:00,2001,2,10,NA,0.167059272689285,7.46791038496949
2001-02-11 12:00:00,2001,2,11,NA,-0.49025717366843,2.39275855881953
2001-02-12 12:00:00,2001,2,12,NA,1.74735935030395,5.68505374729503
2001-02-13 12:00:00,2001,2,13,NA,0.995448201266643,3.15773562356632
2001-02-14 12:00:00,2001,2,14,NA,3.21860164913624,5.15015469180404
2001-02-15 12:00:00,2001,2,15,NA,-0.284116225396935,1.63042077341584
2001-02-16 12:00:00,2001,2,16,NA,1.13701152850022,3.34041863484959
2001-02-17 12:00:00,2001,2,17,NA,1.14839027145356,4.02778091834241
2001-02-18 12:00:00,2001,2,18,NA,-0.735061285944737,8.84720350674908
2001-02-19 12:00:00,2001,2,19,NA,1.70313519759969,9.36158748495931
2001-02-20 12:00:00,2001,2,20,NA,8.371976359997,11.4093624668497
2001-02-21 12:00:00,2001,2,21,NA,6.01547356492908,12.7163074726173
2001-02-22 12:00:00,2001,2,22,NA,3.01450113373931,10.6729534210989
2001-02-23 12:00:00,2001,2,23,NA,2.01722963883767,7.846448406554
2001-02-24 12:00:00,2001,2,24,NA,4.81888381050497,8.66272146998117
2001-02-25 12:00:00,2001,2,25,NA,4.85315276988588,9.78870949788417
2001-02-26 12:00:00,2001,2,26,NA,3.83204849560528,8.62172015323132
2001-02-27 12:00:00,2001,2,27,NA,2.19641820214123,9.02880419709903
2001-02-28 12:00:00,2001,2,28,NA,0.425137121628783,5.31993332748074
2001-03-01 12:00:00,2001,3,1,NA,-1.04353648005646,2.89783373381746
2001-03-02 12:00:00,2001,3,2,NA,1.34540043691424,6.38996614820183
2001-03-03 12:00:00,2001,3,3,NA,-0.172987444884587,7.76079957329664
2001-03-04 12:00:00,2001,3,4,NA,0.199575482922421,7.54976122581497
2001-03-05 12:00:00,2001,3,5,NA,4.32484607140271,13.7532170481061
2001-03-06 12:00:00,2001,3,6,NA,2.63657615697384,8.01502459186378
2001-03-07 12:00:00,2001,3,7,NA,2.91975862569405,6.85659056279319
2001-03-08 12:00:00,2001,3,8,NA,1.33746207591925,8.51958107161605
2001-03-09 12:00:00,2001,3,9,NA,-1.40577327469029,7.12237388606557
2001-03-10 12:00:00,2001,3,10,NA,-0.460507801664884,7.0615151599615
2001-03-11 12:00:00,2001,3,11,NA,-2.86715901355881,7.85911004666826
2001-03-12 12:00:00,2001,3,12,NA,-10.3563223077108,3.39001158037443
2001-03-13 12:00:00,2001,3,13,NA,-6.74051912299351,7.6026066741614
2001-03-14 12:00:00,2001,3,14,NA,0.213983172757019,8.14777019093825
2001-03-15 12:00:00,2001,3,15,NA,1.80972260884061,12.1225888929918
2001-03-16 12:00:00,2001,3,16,NA,5.1999331115448,11.7439314916274
2001-03-17 12:00:00,2001,3,17,NA,2.34619146449369,10.75720761064
2001-03-18 12:00:00,2001,3,18,NA,5.87554399201734,18.3489926989893
2001-03-19 12:00:00,2001,3,19,NA,3.8624482592566,20.9996875579587
2001-03-20 12:00:00,2001,3,20,NA,3.51975884975901,12.9481298264624
2001-03-21 12:00:00,2001,3,21,NA,3.4516455744622,14.1349425640286
2001-03-22 12:00:00,2001,3,22,NA,1.97917792416484,11.8778235982847
2001-03-23 12:00:00,2001,3,23,NA,3.97329675871904,15.2243630117086
2001-03-24 12:00:00,2001,3,24,NA,6.57929095657026,12.8756030835727
2001-03-25 12:00:00,2001,3,25,NA,4.94558439480393,16.3353383579734
2001-03-26 12:00:00,2001,3,26,NA,5.48348690786834,21.5902837482111
2001-03-27 12:00:00,2001,3,27,NA,4.1335488121394,18.0311605067283
2001-03-28 12:00:00,2001,3,28,NA,6.05014928620191,17.7861061608954
2001-03-29 12:00:00,2001,3,29,NA,1.11506309160082,17.8720848752555
2001-03-30 12:00:00,2001,3,30,NA,5.23424419431284,17.9184580215214
2001-03-31 12:00:00,2001,3,31,NA,6.92388504071013,21.1998435503983
2001-04-01 12:00:00,2001,4,1,NA,9.02045233217338,20.5865564970905
2001-04-02 12:00:00,2001,4,2,NA,5.79956014949334,16.2974003717913
2001-04-03 12:00:00,2001,4,3,NA,1.67177085314494,21.0833444428763
2001-04-04 12:00:00,2001,4,4,NA,2.92459128520251,22.5994343662522
2001-04-05 12:00:00,2001,4,5,NA,6.12807965474004,17.0559342621543
2001-04-06 12:00:00,2001,4,6,NA,7.89771717837287,18.9570388719098
2001-04-07 12:00:00,2001,4,7,NA,10.1638961516903,20.1290648481215
2001-04-08 12:00:00,2001,4,8,NA,8.32374541958902,19.7588077810691
2001-04-09 12:00:00,2001,4,9,NA,3.00639637611571,17.1282950518231
2001-04-10 12:00:00,2001,4,10,NA,0.127168234945885,16.0338421187541
2001-04-11 12:00:00,2001,4,11,NA,5.50635492027672,12.4385077243532
2001-04-12 12:00:00,2001,4,12,NA,6.49289759738082,13.9062268454739
2001-04-13 12:00:00,2001,4,13,NA,7.19806926931685,12.552792499866
2001-04-14 12:00:00,2001,4,14,NA,3.35800862322631,9.33798257244911
2001-04-15 12:00:00,2001,4,15,NA,5.98243811891736,10.2657965731578
2001-04-16 12:00:00,2001,4,16,NA,6.3732099021109,13.5798462699674
2001-04-17 12:00:00,2001,4,17,NA,0.277355424097898,16.5473582187035
2001-04-18 12:00:00,2001,4,18,NA,6.3868134852045,18.7450757044875
2001-04-19 12:00:00,2001,4,19,NA,5.93275071669022,15.3253479357899
2001-04-20 12:00:00,2001,4,20,NA,7.82200704670584,20.992909306829
2001-04-21 12:00:00,2001,4,21,NA,14.6512137635873,26.265541693262
